date,ticker,qty,order
2015-10-05,TLT,284,BUY
2015-10-12,XLU,380,SELL
2015-10-12,XLK,396,BUY
2015-10-12,XLY,182,SELL
2015-10-12,XLV,474,SELL
2015-10-12,XLF,73,BUY
2015-10-12,TLT,691,BUY
2015-10-19,XLU,312,BUY
2015-10-19,XLK,55,SELL
2015-10-19,XLY,375,SELL
2015-10-19,XLV,34,SELL
2015-10-19,XLF,290,SELL
2015-10-19,TLT,204,BUY
2015-10-26,XLU,428,BUY
2015-10-26,XLK,358,SELL
2015-10-26,XLP,74,BUY
2015-10-26,XLY,232,SELL
2015-10-26,XLV,380,SELL
2015-10-26,XLF,407,BUY
2015-10-26,TLT,699,BUY
2015-11-02,XLU,88,BUY
2015-11-02,XLK,196,BUY
2015-11-02,XLP,74,SELL
2015-11-02,XLY,263,BUY
2015-11-02,XLV,127,BUY
2015-11-02,XLF,20,SELL
2015-11-02,TLT,311,SELL
2015-11-09,XLU,433,SELL
2015-11-09,XLK,447,BUY
2015-11-09,XLY,362,BUY
2015-11-09,XLV,183,SELL
2015-11-09,XLF,21,BUY
2015-11-09,TLT,195,SELL
2015-11-16,XLU,374,BUY
2015-11-16,XLK,382,BUY
2015-11-16,XLY,284,SELL
2015-11-16,XLV,86,SELL
2015-11-16,XLF,318,SELL
2015-11-16,TLT,74,SELL
2015-11-23,XLU,100,SELL
2015-11-23,XLK,361,SELL
2015-11-23,XLY,125,SELL
2015-11-23,XLV,95,BUY
2015-11-23,XLF,38,BUY
2015-11-23,TLT,138,SELL
2015-11-30,XLU,242,BUY
2015-11-30,XLK,280,BUY
2015-11-30,XLY,17,BUY
2015-11-30,XLF,481,SELL
2015-11-30,TLT,83,BUY
2015-12-07,XLU,39,BUY
2015-12-07,XLK,91,BUY
2015-12-07,XLY,322,BUY
2015-12-07,XLV,65,SELL
2015-12-07,XLF,318,SELL
2015-12-07,TLT,817,SELL
2015-12-14,XLU,262,BUY
2015-12-14,XLK,327,SELL
2015-12-14,XLY,243,BUY
2015-12-14,XLV,187,BUY
2015-12-14,XLF,260,SELL
2015-12-14,TLT,271,BUY
2015-12-21,XLU,331,SELL
2015-12-21,XLK,158,BUY
2015-12-21,XLY,52,SELL
2015-12-21,XLV,14,BUY
2015-12-21,XLF,460,SELL
2015-12-21,TLT,346,BUY
2015-12-28,XLU,156,BUY
2015-12-28,XLK,12,SELL
2015-12-28,XLY,23,SELL
2015-12-28,XLV,134,BUY
2015-12-28,XLF,174,SELL
2015-12-28,TLT,75,BUY
2016-01-04,XLU,58,SELL
2016-01-04,XLK,9,BUY
2016-01-04,XLY,320,SELL
2016-01-04,XLV,311,BUY
2016-01-04,XLF,93,SELL
2016-01-04,TLT,175,BUY
2016-01-11,XLU,514,BUY
2016-01-11,XLK,260,SELL
2016-01-11,XLP,126,BUY
2016-01-11,XLY,212,BUY
2016-01-11,XLV,54,BUY
2016-01-11,XLF,253,SELL
2016-01-11,TLT,82,BUY
2016-01-18,XLU,613,BUY
2016-01-18,XLK,157,SELL
2016-01-18,XLP,101,SELL
2016-01-18,XLY,202,SELL
2016-01-18,XLV,42,BUY
2016-01-18,XLF,230,SELL
2016-01-18,TLT,137,BUY
2016-01-25,XLU,525,SELL
2016-01-25,XLK,55,BUY
2016-01-25,XLP,11,SELL
2016-01-25,XLY,457,BUY
2016-01-25,XLV,366,SELL
2016-01-25,TLT,48,BUY
2016-02-01,XLU,141,BUY
2016-02-01,XLK,234,SELL
2016-02-01,XLP,348,BUY
2016-02-01,XLY,26,BUY
2016-02-01,XLV,71,SELL
2016-02-01,TLT,217,SELL
2016-02-08,XLU,384,BUY
2016-02-08,XLK,74,BUY
2016-02-08,XLP,362,SELL
2016-02-08,XLY,340,SELL
2016-02-08,XLV,361,SELL
2016-02-08,TLT,857,BUY
2016-02-15,XLU,416,BUY
2016-02-15,XLK,8,BUY
2016-02-15,XLP,383,BUY
2016-02-15,XLY,578,BUY
2016-02-15,XLV,620,SELL
2016-02-15,TLT,262,SELL
2016-02-22,XLU,577,SELL
2016-02-22,XLK,138,BUY
2016-02-22,XLP,846,BUY
2016-02-22,XLY,155,SELL
2016-02-22,XLV,13,SELL
2016-02-22,TLT,222,SELL
2016-02-29,XLU,354,SELL
2016-02-29,XLK,164,SELL
2016-02-29,XLP,629,SELL
2016-02-29,XLY,977,BUY
2016-02-29,XLV,405,SELL
2016-02-29,TLT,326,SELL
2016-03-07,XLU,271,SELL
2016-03-07,XLK,134,BUY
2016-03-07,XLP,1515,BUY
2016-03-07,XLY,646,SELL
2016-03-07,TLT,273,SELL
2016-03-14,XLU,275,BUY
2016-03-14,XLK,472,SELL
2016-03-14,XLP,246,SELL
2016-03-14,XLY,176,BUY
2016-03-14,XLV,337,BUY
2016-03-14,TLT,593,BUY
2016-03-21,XLU,748,SELL
2016-03-21,XLK,205,SELL
2016-03-21,XLP,709,BUY
2016-03-21,XLY,753,SELL
2016-03-21,XLI,493,BUY
2016-03-21,XLV,247,BUY
2016-03-21,TLT,107,BUY
2016-03-28,XLU,392,SELL
2016-03-28,XLK,492,BUY
2016-03-28,XLP,72,SELL
2016-03-28,XLY,267,SELL
2016-03-28,XLI,590,BUY
2016-03-28,XLV,73,BUY
2016-03-28,TLT,91,SELL
2016-04-04,XLU,136,SELL
2016-04-04,XLK,296,BUY
2016-04-04,XLP,459,BUY
2016-04-04,XLY,102,BUY
2016-04-04,XLI,335,BUY
2016-04-04,XLV,657,SELL
2016-04-04,TLT,281,SELL
2016-04-11,XLU,156,SELL
2016-04-11,XLK,34,BUY
2016-04-11,XLP,402,BUY
2016-04-11,XLY,363,SELL
2016-04-11,XLI,61,SELL
2016-04-11,XLV,165,BUY
2016-04-11,TLT,218,BUY
2016-04-18,XLU,7,BUY
2016-04-18,XLK,957,BUY
2016-04-18,XLB,75,BUY
2016-04-18,XLP,1162,SELL
2016-04-18,XLY,365,SELL
2016-04-18,XLI,470,BUY
2016-04-18,XLV,165,SELL
2016-04-18,TLT,160,BUY
2016-04-25,XLU,51,SELL
2016-04-25,XLK,1146,SELL
2016-04-25,XLB,695,BUY
2016-04-25,XLP,712,SELL
2016-04-25,XLY,588,SELL
2016-04-25,XLI,373,SELL
2016-04-25,XLV,1806,BUY
2016-04-25,TLT,284,BUY
2016-05-02,XLU,151,SELL
2016-05-02,XLK,517,SELL
2016-05-02,XLB,474,BUY
2016-05-02,XLP,167,SELL
2016-05-02,XLY,504,BUY
2016-05-02,XLI,94,SELL
2016-05-02,XLV,203,SELL
2016-05-02,TLT,16,BUY
2016-05-09,XLU,218,SELL
2016-05-09,XLK,116,SELL
2016-05-09,XLB,119,BUY
2016-05-09,XLP,59,BUY
2016-05-09,XLY,107,SELL
2016-05-09,XLI,124,SELL
2016-05-09,XLV,45,SELL
2016-05-09,TLT,289,BUY
2016-05-16,XLU,186,BUY
2016-05-16,XLB,376,BUY
2016-05-16,XLP,90,SELL
2016-05-16,XLY,373,SELL
2016-05-16,XLI,85,SELL
2016-05-16,XLV,506,SELL
2016-05-16,TLT,266,BUY
2016-05-23,XLU,248,SELL
2016-05-23,XLB,149,SELL
2016-05-23,XLP,10,BUY
2016-05-23,XLY,186,SELL
2016-05-23,XLI,134,BUY
2016-05-23,XLV,17,BUY
2016-05-23,XLF,421,BUY
2016-05-23,TLT,68,BUY
2016-05-30,XLU,61,SELL
2016-05-30,XLB,240,BUY
2016-05-30,XLP,177,SELL
2016-05-30,XLY,67,SELL
2016-05-30,XLI,252,SELL
2016-05-30,XLV,78,SELL
2016-05-30,XLF,225,BUY
2016-05-30,TLT,122,BUY
2016-06-06,XLU,243,BUY
2016-06-06,XLB,167,SELL
2016-06-06,XLP,338,BUY
2016-06-06,XLY,520,BUY
2016-06-06,XLI,317,SELL
2016-06-06,XLV,276,SELL
2016-06-06,XLF,99,BUY
2016-06-06,TLT,94,BUY
2016-06-13,XLU,271,SELL
2016-06-13,XLB,105,SELL
2016-06-13,XLP,7,SELL
2016-06-13,XLY,4,SELL
2016-06-13,XLI,42,BUY
2016-06-13,XLV,188,BUY
2016-06-13,XLF,58,SELL
2016-06-13,TLT,2,BUY
2016-06-20,XLE,93,BUY
2016-06-20,XLU,523,BUY
2016-06-20,XLB,202,BUY
2016-06-20,XLP,37,SELL
2016-06-20,XLY,376,SELL
2016-06-20,XLI,295,BUY
2016-06-20,XLV,40,BUY
2016-06-20,XLF,687,SELL
2016-06-20,TLT,47,SELL
2016-06-27,XLE,135,BUY
2016-06-27,XLU,876,BUY
2016-06-27,XLB,239,SELL
2016-06-27,XLP,646,BUY
2016-06-27,XLY,551,SELL
2016-06-27,XLI,251,SELL
2016-06-27,XLV,258,SELL
2016-06-27,XLF,278,BUY
2016-06-27,TLT,221,BUY
2016-07-04,XLE,206,SELL
2016-07-04,XLU,116,SELL
2016-07-04,XLB,86,BUY
2016-07-04,XLP,71,BUY
2016-07-04,XLY,92,SELL
2016-07-04,XLI,107,BUY
2016-07-04,XLV,171,SELL
2016-07-04,XLF,108,SELL
2016-07-04,TLT,153,SELL
2016-07-11,XLE,22,SELL
2016-07-11,XLU,175,SELL
2016-07-11,XLB,33,BUY
2016-07-11,XLP,194,SELL
2016-07-11,XLY,193,BUY
2016-07-11,XLI,228,BUY
2016-07-11,XLV,13,BUY
2016-07-11,XLF,170,SELL
2016-07-11,TLT,405,SELL
2016-07-18,XLU,339,BUY
2016-07-18,XLB,434,BUY
2016-07-18,XLP,649,SELL
2016-07-18,XLY,267,BUY
2016-07-18,XLI,129,BUY
2016-07-18,XLV,268,BUY
2016-07-18,XLF,219,BUY
2016-07-18,TLT,117,SELL
2016-07-25,XLU,175,SELL
2016-07-25,XLK,114,BUY
2016-07-25,XLB,324,SELL
2016-07-25,XLP,362,SELL
2016-07-25,XLY,323,SELL
2016-07-25,XLI,572,BUY
2016-07-25,XLV,415,BUY
2016-07-25,XLF,170,BUY
2016-07-25,TLT,226,SELL
2016-08-01,XLU,128,SELL
2016-08-01,XLK,313,BUY
2016-08-01,XLB,91,SELL
2016-08-01,XLP,12,BUY
2016-08-01,XLY,301,BUY
2016-08-01,XLI,286,SELL
2016-08-01,XLV,18,SELL
2016-08-01,XLF,224,BUY
2016-08-01,TLT,294,SELL
2016-08-08,XLU,212,SELL
2016-08-08,XLK,143,SELL
2016-08-08,XLB,7,SELL
2016-08-08,XLP,555,BUY
2016-08-08,XLY,92,BUY
2016-08-08,XLI,36,SELL
2016-08-08,XLV,591,BUY
2016-08-08,XLF,89,SELL
2016-08-08,TLT,165,SELL
2016-08-15,XLU,121,SELL
2016-08-15,XLK,314,BUY
2016-08-15,XLB,186,BUY
2016-08-15,XLP,129,BUY
2016-08-15,XLY,187,SELL
2016-08-15,XLI,316,SELL
2016-08-15,XLV,52,SELL
2016-08-15,XLF,97,BUY
2016-08-15,TLT,119,BUY
2016-08-22,XLU,591,SELL
2016-08-22,XLK,240,BUY
2016-08-22,XLB,254,BUY
2016-08-22,XLP,289,SELL
2016-08-22,XLY,663,BUY
2016-08-22,XLI,451,SELL
2016-08-22,XLV,290,SELL
2016-08-22,XLF,110,BUY
2016-08-22,TLT,151,BUY
2016-08-29,XLU,564,BUY
2016-08-29,XLK,203,BUY
2016-08-29,XLB,15,SELL
2016-08-29,XLP,279,BUY
2016-08-29,XLY,300,SELL
2016-08-29,XLI,515,SELL
2016-08-29,XLV,136,SELL
2016-08-29,XLF,1420,BUY
2016-08-29,TLT,155,SELL
2016-09-05,XLU,189,SELL
2016-09-05,XLK,95,BUY
2016-09-05,XLB,129,SELL
2016-09-05,XLP,322,SELL
2016-09-05,XLY,169,SELL
2016-09-05,XLI,2,SELL
2016-09-05,XLV,28,BUY
2016-09-05,XLF,471,BUY
2016-09-05,TLT,13,BUY
2016-09-12,XLU,441,BUY
2016-09-12,XLK,213,SELL
2016-09-12,XLB,4,SELL
2016-09-12,XLP,485,SELL
2016-09-12,XLY,450,SELL
2016-09-12,XLI,625,BUY
2016-09-12,XLV,555,BUY
2016-09-12,XLF,222,BUY
2016-09-12,TLT,8,BUY
2016-09-19,XLU,57,BUY
2016-09-19,XLK,398,BUY
2016-09-19,XLB,23,SELL
2016-09-19,XLP,1,SELL
2016-09-19,XLY,398,SELL
2016-09-19,XLI,70,BUY
2016-09-19,XLV,583,SELL
2016-09-19,XLF,33,BUY
2016-09-19,TLT,371,BUY
2016-09-26,XLU,317,BUY
2016-09-26,XLK,565,BUY
2016-09-26,XLB,494,BUY
2016-09-26,XLP,15,SELL
2016-09-26,XLY,292,SELL
2016-09-26,XLI,466,SELL
2016-09-26,XLV,19,BUY
2016-09-26,XLF,16,SELL
2016-09-26,TLT,345,SELL
2016-10-03,XLU,72,BUY
2016-10-03,XLK,309,SELL
2016-10-03,XLB,139,SELL
2016-10-03,XLP,434,SELL
2016-10-03,XLY,76,SELL
2016-10-03,XLI,206,BUY
2016-10-03,XLV,610,SELL
2016-10-03,XLF,595,SELL
2016-10-03,TLT,952,BUY
2016-10-10,XLU,195,SELL
2016-10-10,XLK,167,SELL
2016-10-10,XLB,138,SELL
2016-10-10,XLP,363,SELL
2016-10-10,XLY,165,BUY
2016-10-10,XLI,65,BUY
2016-10-10,XLV,363,BUY
2016-10-10,XLF,563,BUY
2016-10-10,TLT,100,SELL
2016-10-17,XLU,42,BUY
2016-10-17,XLK,541,BUY
2016-10-17,XLB,182,BUY
2016-10-17,XLY,274,SELL
2016-10-17,XLI,123,SELL
2016-10-17,XLV,86,SELL
2016-10-17,XLF,210,BUY
2016-10-17,TLT,201,SELL
2016-10-24,XLU,135,BUY
2016-10-24,XLK,268,BUY
2016-10-24,XLB,456,SELL
2016-10-24,XLP,66,BUY
2016-10-24,XLY,280,BUY
2016-10-24,XLI,515,BUY
2016-10-24,XLV,126,BUY
2016-10-24,XLF,32,SELL
2016-10-24,TLT,716,SELL
2016-10-31,XLU,26,SELL
2016-10-31,XLK,322,SELL
2016-10-31,XLB,226,SELL
2016-10-31,XLP,66,SELL
2016-10-31,XLY,151,SELL
2016-10-31,XLI,502,BUY
2016-10-31,XLV,14,BUY
2016-10-31,XLF,559,BUY
2016-10-31,TLT,120,SELL
2016-11-07,XLU,169,SELL
2016-11-07,XLK,608,BUY
2016-11-07,XLB,158,BUY
2016-11-07,XLY,372,SELL
2016-11-07,XLI,448,SELL
2016-11-07,XLV,1113,SELL
2016-11-07,XLF,1225,BUY
2016-11-07,TLT,287,BUY
2016-11-14,XLU,7,BUY
2016-11-14,XLK,237,SELL
2016-11-14,XLB,807,BUY
2016-11-14,XLI,306,BUY
2016-11-14,XLV,18,SELL
2016-11-14,XLF,1359,SELL
2016-11-14,TLT,1065,SELL
2016-11-21,XLU,137,SELL
2016-11-21,XLK,54,BUY
2016-11-21,XLB,84,SELL
2016-11-21,XLY,172,BUY
2016-11-21,XLI,81,BUY
2016-11-21,XLF,445,SELL
2016-11-21,TLT,467,SELL
2016-11-28,XLU,28,SELL
2016-11-28,XLK,127,SELL
2016-11-28,XLB,150,SELL
2016-11-28,XLY,445,BUY
2016-11-28,XLI,30,SELL
2016-11-28,XLF,21,BUY
2016-11-28,TLT,719,SELL
2016-12-05,XLU,6,SELL
2016-12-05,XLK,306,BUY
2016-12-05,XLB,666,BUY
2016-12-05,XLY,257,SELL
2016-12-05,XLI,263,BUY
2016-12-05,XLF,18,SELL
2016-12-05,TLT,455,SELL
2016-12-12,XLU,304,BUY
2016-12-12,XLK,41,BUY
2016-12-12,XLB,69,SELL
2016-12-12,XLY,95,SELL
2016-12-12,XLI,394,BUY
2016-12-12,XLF,178,SELL
2016-12-12,TLT,965,SELL
2016-12-19,XLU,872,BUY
2016-12-19,XLK,527,SELL
2016-12-19,XLB,526,SELL
2016-12-19,XLY,20,BUY
2016-12-19,XLI,399,SELL
2016-12-19,XLF,412,SELL
2016-12-26,XLU,299,BUY
2016-12-26,XLK,180,SELL
2016-12-26,XLB,1145,BUY
2016-12-26,XLY,285,SELL
2016-12-26,XLI,533,SELL
2016-12-26,XLF,78,BUY
2017-01-02,XLU,74,SELL
2017-01-02,XLK,88,SELL
2017-01-02,XLB,236,SELL
2017-01-02,XLI,88,BUY
2017-01-02,XLF,487,BUY
2017-01-09,XLU,243,SELL
2017-01-09,XLK,264,BUY
2017-01-09,XLB,208,SELL
2017-01-09,XLP,795,BUY
2017-01-09,XLI,90,BUY
2017-01-09,XLF,131,BUY
2017-01-16,XLU,997,BUY
2017-01-16,XLK,247,BUY
2017-01-16,XLB,1395,BUY
2017-01-16,XLP,795,SELL
2017-01-16,XLI,181,BUY
2017-01-16,XLF,580,BUY
2017-01-23,XLU,7,SELL
2017-01-23,XLK,1302,SELL
2017-01-23,XLB,1155,SELL
2017-01-23,XLP,322,BUY
2017-01-23,XLY,1098,BUY
2017-01-23,XLI,929,BUY
2017-01-23,XLF,936,SELL
2017-01-23,TLT,574,BUY
2017-01-30,XLU,600,SELL
2017-01-30,XLK,638,BUY
2017-01-30,XLB,1040,SELL
2017-01-30,XLP,432,BUY
2017-01-30,XLY,92,BUY
2017-01-30,XLI,414,SELL
2017-01-30,XLF,435,SELL
2017-01-30,TLT,305,BUY
2017-02-06,XLU,142,BUY
2017-02-06,XLK,237,BUY
2017-02-06,XLB,60,BUY
2017-02-06,XLP,903,BUY
2017-02-06,XLY,115,SELL
2017-02-06,XLI,236,SELL
2017-02-06,XLF,85,SELL
2017-02-06,TLT,223,SELL
2017-02-13,XLU,469,SELL
2017-02-13,XLK,516,SELL
2017-02-13,XLB,72,SELL
2017-02-13,XLP,605,BUY
2017-02-13,XLY,402,BUY
2017-02-13,XLI,78,BUY
2017-02-13,XLF,417,BUY
2017-02-13,TLT,23,SELL
2017-02-20,XLU,185,SELL
2017-02-20,XLK,429,SELL
2017-02-20,XLB,529,BUY
2017-02-20,XLP,240,BUY
2017-02-20,XLY,697,BUY
2017-02-20,XLI,650,SELL
2017-02-20,XLV,392,BUY
2017-02-20,XLF,7,BUY
2017-02-20,TLT,110,BUY
2017-02-27,XLU,508,SELL
2017-02-27,XLK,427,SELL
2017-02-27,XLB,629,SELL
2017-02-27,XLP,154,BUY
2017-02-27,XLY,414,SELL
2017-02-27,XLI,425,BUY
2017-02-27,XLV,648,BUY
2017-02-27,XLF,493,BUY
2017-02-27,TLT,303,BUY
2017-03-06,XLU,267,BUY
2017-03-06,XLK,234,SELL
2017-03-06,XLB,733,SELL
2017-03-06,XLP,362,SELL
2017-03-06,XLY,15,BUY
2017-03-06,XLI,84,SELL
2017-03-06,XLV,1110,BUY
2017-03-06,XLF,538,SELL
2017-03-06,TLT,29,SELL
2017-03-13,XLU,443,BUY
2017-03-13,XLK,591,BUY
2017-03-13,XLB,510,SELL
2017-03-13,XLP,88,BUY
2017-03-13,XLY,86,SELL
2017-03-13,XLI,87,SELL
2017-03-13,XLV,108,BUY
2017-03-13,XLF,416,BUY
2017-03-13,TLT,1017,SELL
2017-03-20,XLU,318,SELL
2017-03-20,XLK,4,SELL
2017-03-20,XLB,381,SELL
2017-03-20,XLP,155,SELL
2017-03-20,XLY,566,BUY
2017-03-20,XLI,219,BUY
2017-03-20,XLV,66,SELL
2017-03-20,XLF,256,BUY
2017-03-27,XLU,518,SELL
2017-03-27,XLK,117,SELL
2017-03-27,XLB,765,BUY
2017-03-27,XLP,1584,BUY
2017-03-27,XLY,915,SELL
2017-03-27,XLI,278,SELL
2017-03-27,XLV,120,SELL
2017-03-27,XLF,655,SELL
2017-03-27,TLT,316,BUY
2017-04-03,XLU,737,SELL
2017-04-03,XLK,313,SELL
2017-04-03,XLB,318,SELL
2017-04-03,XLP,151,SELL
2017-04-03,XLY,642,BUY
2017-04-03,XLI,353,SELL
2017-04-03,XLV,213,SELL
2017-04-03,XLF,601,SELL
2017-04-03,TLT,859,BUY
2017-04-10,XLU,181,BUY
2017-04-10,XLK,189,SELL
2017-04-10,XLB,58,BUY
2017-04-10,XLP,135,SELL
2017-04-10,XLY,290,SELL
2017-04-10,XLI,179,BUY
2017-04-10,XLV,184,BUY
2017-04-10,XLF,160,SELL
2017-04-10,TLT,102,BUY
2017-04-17,XLU,424,SELL
2017-04-17,XLK,370,BUY
2017-04-17,XLB,293,SELL
2017-04-17,XLP,356,SELL
2017-04-17,XLY,83,SELL
2017-04-17,XLI,442,BUY
2017-04-17,XLV,470,SELL
2017-04-17,XLF,178,SELL
2017-04-17,TLT,557,BUY
2017-04-24,XLU,19,BUY
2017-04-24,XLK,86,BUY
2017-04-24,XLB,29,SELL
2017-04-24,XLP,571,SELL
2017-04-24,XLY,261,SELL
2017-04-24,XLI,72,BUY
2017-04-24,XLV,166,BUY
2017-04-24,XLF,377,SELL
2017-04-24,TLT,299,BUY
2017-05-01,XLU,388,SELL
2017-05-01,XLK,643,BUY
2017-05-01,XLB,92,SELL
2017-05-01,XLP,116,SELL
2017-05-01,XLY,434,SELL
2017-05-01,XLI,177,SELL
2017-05-01,XLV,115,BUY
2017-05-01,XLF,308,SELL
2017-05-01,TLT,360,BUY
2017-05-08,XLU,265,SELL
2017-05-08,XLK,377,BUY
2017-05-08,XLB,399,SELL
2017-05-08,XLP,329,BUY
2017-05-08,XLY,290,BUY
2017-05-08,XLI,271,SELL
2017-05-08,XLV,432,SELL
2017-05-08,XLF,362,BUY
2017-05-08,TLT,256,BUY
2017-05-15,XLU,329,BUY
2017-05-15,XLK,1186,BUY
2017-05-15,XLB,259,SELL
2017-05-15,XLP,320,BUY
2017-05-15,XLY,236,BUY
2017-05-15,XLI,175,SELL
2017-05-15,XLV,338,SELL
2017-05-15,XLF,188,SELL
2017-05-15,TLT,506,SELL
2017-05-22,XLU,322,BUY
2017-05-22,XLK,852,SELL
2017-05-22,XLB,38,SELL
2017-05-22,XLP,262,BUY
2017-05-22,XLY,67,BUY
2017-05-22,XLI,65,SELL
2017-05-22,XLV,3,SELL
2017-05-22,XLF,492,SELL
2017-05-22,TLT,77,SELL
2017-05-29,XLU,2,SELL
2017-05-29,XLK,34,BUY
2017-05-29,XLB,253,BUY
2017-05-29,XLP,817,SELL
2017-05-29,XLY,360,SELL
2017-05-29,XLI,180,BUY
2017-05-29,XLV,271,BUY
2017-05-29,XLF,32,SELL
2017-05-29,TLT,366,BUY
2017-06-05,XLU,312,BUY
2017-06-05,XLK,323,BUY
2017-06-05,XLB,161,SELL
2017-06-05,XLP,22,SELL
2017-06-05,XLY,144,SELL
2017-06-05,XLI,89,SELL
2017-06-05,XLV,41,SELL
2017-06-05,XLF,380,BUY
2017-06-05,TLT,257,SELL
2017-06-12,XLU,729,SELL
2017-06-12,XLK,590,SELL
2017-06-12,XLB,937,BUY
2017-06-12,XLP,126,SELL
2017-06-12,XLY,907,SELL
2017-06-12,XLI,297,BUY
2017-06-12,XLV,513,BUY
2017-06-12,XLF,202,SELL
2017-06-12,TLT,870,BUY
2017-06-19,XLU,209,BUY
2017-06-19,XLK,129,BUY
2017-06-19,XLB,143,BUY
2017-06-19,XLP,701,SELL
2017-06-19,XLY,96,SELL
2017-06-19,XLI,1181,BUY
2017-06-19,XLV,316,SELL
2017-06-19,XLF,129,SELL
2017-06-19,TLT,431,SELL
2017-06-26,XLU,173,BUY
2017-06-26,XLK,16,SELL
2017-06-26,XLB,16,BUY
2017-06-26,XLP,392,SELL
2017-06-26,XLI,321,SELL
2017-06-26,XLV,120,BUY
2017-06-26,XLF,420,SELL
2017-06-26,TLT,153,BUY
2017-07-03,XLU,17,SELL
2017-07-03,XLK,90,SELL
2017-07-03,XLB,171,SELL
2017-07-03,XLP,371,SELL
2017-07-03,XLI,353,BUY
2017-07-03,XLV,269,SELL
2017-07-03,XLF,1437,BUY
2017-07-03,TLT,40,SELL
2017-07-10,XLU,712,BUY
2017-07-10,XLK,368,SELL
2017-07-10,XLB,777,BUY
2017-07-10,XLP,3,BUY
2017-07-10,XLY,33,BUY
2017-07-10,XLI,103,SELL
2017-07-10,XLV,246,SELL
2017-07-10,XLF,58,SELL
2017-07-10,TLT,261,SELL
2017-07-17,XLU,125,SELL
2017-07-17,XLK,266,BUY
2017-07-17,XLB,71,SELL
2017-07-17,XLP,309,SELL
2017-07-17,XLY,33,SELL
2017-07-17,XLI,109,SELL
2017-07-17,XLV,92,BUY
2017-07-17,XLF,335,BUY
2017-07-17,TLT,250,SELL
2017-07-24,XLU,274,SELL
2017-07-24,XLK,111,SELL
2017-07-24,XLB,180,BUY
2017-07-24,XLP,566,SELL
2017-07-24,XLI,773,BUY
2017-07-24,XLV,138,BUY
2017-07-24,XLF,123,SELL
2017-07-24,TLT,189,SELL
2017-07-31,XLU,161,SELL
2017-07-31,XLK,113,SELL
2017-07-31,XLB,133,SELL
2017-07-31,XLP,1509,BUY
2017-07-31,XLY,1495,BUY
2017-07-31,XLI,817,SELL
2017-07-31,XLV,175,SELL
2017-07-31,XLF,4,BUY
2017-07-31,TLT,861,SELL
2017-08-07,XLU,186,SELL
2017-08-07,XLK,174,SELL
2017-08-07,XLB,429,SELL
2017-08-07,XLP,240,SELL
2017-08-07,XLY,472,BUY
2017-08-07,XLI,203,SELL
2017-08-07,XLV,749,BUY
2017-08-07,XLF,137,BUY
2017-08-07,TLT,62,SELL
2017-08-14,XLU,857,BUY
2017-08-14,XLK,377,SELL
2017-08-14,XLB,116,BUY
2017-08-14,XLP,750,SELL
2017-08-14,XLY,136,SELL
2017-08-14,XLI,139,SELL
2017-08-14,XLV,366,SELL
2017-08-14,XLF,29,SELL
2017-08-14,TLT,551,BUY
2017-08-21,XLU,322,SELL
2017-08-21,XLK,8,SELL
2017-08-21,XLB,468,SELL
2017-08-21,XLP,390,SELL
2017-08-21,XLY,198,SELL
2017-08-21,XLI,503,SELL
2017-08-21,XLV,598,SELL
2017-08-21,XLF,137,SELL
2017-08-21,TLT,1421,BUY
2017-08-28,XLU,94,BUY
2017-08-28,XLK,126,BUY
2017-08-28,XLB,9,SELL
2017-08-28,XLP,221,SELL
2017-08-28,XLY,267,SELL
2017-08-28,XLI,399,SELL
2017-08-28,XLV,116,BUY
2017-08-28,XLF,146,SELL
2017-08-28,TLT,61,BUY
2017-09-04,XLU,456,BUY
2017-09-04,XLK,179,SELL
2017-09-04,XLB,168,BUY
2017-09-04,XLP,311,BUY
2017-09-04,XLY,21,SELL
2017-09-04,XLI,57,BUY
2017-09-04,XLV,377,SELL
2017-09-04,XLF,225,BUY
2017-09-04,TLT,168,SELL
2017-09-11,XLU,6,BUY
2017-09-11,XLK,166,BUY
2017-09-11,XLB,319,SELL
2017-09-11,XLP,1088,BUY
2017-09-11,XLY,359,BUY
2017-09-11,XLI,349,SELL
2017-09-11,XLV,9,BUY
2017-09-11,XLF,552,SELL
2017-09-11,TLT,180,SELL
2017-09-18,XLU,770,SELL
2017-09-18,XLK,189,SELL
2017-09-18,XLB,37,BUY
2017-09-18,XLP,17,BUY
2017-09-18,XLY,440,BUY
2017-09-18,XLI,151,BUY
2017-09-18,XLV,40,SELL
2017-09-18,XLF,142,SELL
2017-09-18,TLT,79,BUY
2017-09-25,XLU,70,SELL
2017-09-25,XLK,264,BUY
2017-09-25,XLB,196,BUY
2017-09-25,XLP,97,SELL
2017-09-25,XLY,389,SELL
2017-09-25,XLI,462,BUY
2017-09-25,XLV,251,SELL
2017-09-25,XLF,455,BUY
2017-09-25,TLT,171,BUY
2017-10-02,XLU,306,BUY
2017-10-02,XLK,261,BUY
2017-10-02,XLB,72,BUY
2017-10-02,XLP,253,BUY
2017-10-02,XLY,73,BUY
2017-10-02,XLI,138,BUY
2017-10-02,XLV,48,BUY
2017-10-02,XLF,97,BUY
2017-10-02,TLT,239,SELL
2017-10-09,XLE,9,BUY
2017-10-09,XLU,548,BUY
2017-10-09,XLK,209,BUY
2017-10-09,XLB,535,SELL
2017-10-09,XLP,232,SELL
2017-10-09,XLY,3,BUY
